"l","m","n","a","omega1"
2,1,0,0.91,"0.20725839476832870750508195807575254240771819158189272467874248087298 - 0.05782526367056573672034756414925149550316186713404488503927839225112i"
2,1,0,0.92,"0.20151501903396231422623573318950337284982333833345724862187442168352 - 0.07193931628867173079377367957211944775008150791063181154478164285075i"
2,1,0,0.93,"0.1941027054709335829722278878904753621616487472814713422394522047133 - 0.0899076747456604857147947514317578161442277832289510604425814797233i"
2,1,0,0.94,"0.1847154688375873228631960371451567760976857293510455387299910873669 - 0.1131974820482907651335545049424106789009687457434670544563307143066i"
2,1,0,0.95,"0.1730901656652816362763251564142110427896698679481994008406057174283 - 0.1440360966035987123452605344098088788690514527213845668371270053593i"
2,1,0,0.96,"0.1591978969161346460711803680565953912555384959225736322536195836367 - 0.185915270598712708707616070075970522368640440816761360153497199483i"
2,1,0,0.97,"0.1437644616203250496995028458404356982803357798953634268294071717951 - 0.2444664761299200076277964924984662430335837538704609634501712623293i"
2,1,0,0.98,"0.1294936337759373330305638634958255489990795650490473592527857757139 - 0.3288696304108993035108944656619063895127431002626713195816638214408i"
2,1,0,0.99,"0.121550766048918346395320379935243250860193038214715471793559716267 - 0.454526333554129022986688025106681821412162120763318172733670176773i"
2,2,0,0.05,"0.112170084347460556769633924482512686582175240889157246858899715694352 + 0.007989209782758989422518256582820688427562820817211486080495500251181i"
2,2,0,0.1,"0.120274627352998857501933992039334776475591789543687777669755369767603 + 0.008152695582705567231495707959153405167823028951949707060871868332003i"
2,2,0,0.15,"0.128814715375576952938074812238414301497697486308637232587776309786232 + 0.008332222004455135556519716696733342948733927637199259081244747860157i"
2,2,0,0.2,"0.137814769614260331984098939355523066911924614108604864042136485734622 + 0.008515004624008550790976722197771010020639159756380756116355979466942i"
2,2,0,0.25,"0.147294808529247747787973452672182852610074391609758322671767412301314 + 0.008681287447813232944617184450567007391916454550413388688450423680048i"
2,2,0,0.3,"0.157266378428869765333424198092397429832864742460781474854455463460851 + 0.008801201013324362207018350592442514425342984345514736477018324092424i"
2,2,0,0.35,"0.167725739637049440185632136752413214399374628479094519734634471841732 + 0.008829903080639331725764751709856977355855208339729116910142330629604i"
2,2,0,0.4,"0.178642325271731903333069146476479281627441834827906714841758203062411 + 0.008699904620550126439790701291509235574270037930285743731797392292101i"
2,2,0,0.45,"0.189938838639286643936936440686215345183536633073217357126296291130932 + 0.008308634169732960349973491654476468340739717651184066228659900269176i"
2,2,0,0.5,"0.20145607768589745147473901752009440428831475197685701222365424898857 + 0.00749764777216136528261745488741479562210197306726187228259026219706i"
2,2,0,0.55,"0.21288875120024274868151668049532411134008733039083006012373707487982 + 0.00601654196831399581671052165780154781930209173120882256850585075694i"
2,2,0,0.6,"0.22366351814236037602929580308754799614591321118374393349082455475793 + 0.0034573997940128759197913818027363195685065749945161417200557448045i"
2,2,0,0.65,"0.23269502346823691857454642084619923130288474076185164555607578423237 - 0.00087112710553676167145294402976347806340478574417105199434130242175i"
2,2,0,0.7,"0.23786474568568646370850763813234754955023810760011390655430630339431 - 0.00820318642475076823265683254676673353796916716399167888382507136537i"
2,2,0,0.75,"0.23480800484559986620252332380215560058883077418276626752021753574 - 0.02090023870241805966885502562143347545042480962997539240751415924235i"
2,2,0,0.8,"0.21374363758539701299032028813532675127968264828501475306644839371587 - 0.04393681756103099224242636741304987706826160806652553613227094135941i"
2,2,0,0.85,"0.14969562934440237301235255995596599362751434591769436845955186821135 - 0.08938083482278181017020542395847740908980886667424696467779252209471i"
2,2,0,0.9,"-0.03661545199217873764630180077509310711850896065000899434635174805754 - 0.19404151494195859108470000066203620639216665897785156974826007332728i"
2,2,0,0.91,"-0.1081225578955363541510242755842634658003279597860243940598489269238 - 0.23100205979839209214213551864423670561053309327768748520578402055235i"
2,2,0,0.92,"-0.2012720196242984391964459971921791118395914072001858065607618139945 - 0.2779344234398289100980536569376686534813600134606278656282237385918i"
2,2,0,0.93,"-0.325205318884641716855919022704038032248429589438517887026074100936 - 0.3389721538630961034886646743221455201013873861877154276525261623875i"
2,2,0,0.94,"-0.4947381209022916798282845438224523867799641613119290356014149864591 - 0.4208269849300066204440889205869405782058605196786594458218886039957i"
2,2,0,0.95,"-0.7355243508273188070235133714923262216266532449446182763333737231299 - 0.5351677407785967114803079388144764512401677760527035933254960328204i"
2,2,0,0.96,"-1.096177537842560228503298231787920622851128220301968439699139637217 - 0.704261535555523017655664513468899236109024762788267061868129886071i"
2,2,0,0.97,"-1.681737085590330285319090950513826958139887092861389482997365572129 - 0.976761001651705093496462905097365768396775635394658773253098523707i"
2,2,0,0.98,"-2.772754495511385402324905526738193248504584659287862474238395116465 - 1.484939960506588164062842591620657953450308923079669922045057748668i"
2,2,0,0.99,"-5.51182358487407443412207268553950945834814234616088980441472976233 - 2.78424042151447815765942110925695608539706109296612398891287069553i"
3,-3,0,0.05,"0.130282955702852853387002565034877907912598534676754910371884011639424 + 0.007807619639472160108453174861806941073745080394183246040672842436933i"
3,-3,0,0.1,"0.120225736313588612171216303184398778420576146895409859116155485253938 + 0.007593897415117537064963679070801148558714384766415852407378632507994i"
3,-3,0,0.15,"0.110694560284630192436706787153724781320138909793505464518447163080346 + 0.007402580673911090872742758362933680829446920560959149989194122201994i"
3,-3,0,0.2,"0.101656459871223595071615292276923106689178744485145780503822021203257 + 0.007233517918950555935391344091730266667531755240443098056494816321512i"
3,-3,0,0.25,"0.093080395688350535029297236366093819212433187193200526011390950289692 + 0.007085426187884214125185289130722253100983203950255677109527536327739i"
3,-3,0,0.3,"0.084937317247018813041839237760377066688039018046374363182452777652435 + 0.006956156338949166433803172015245772580212218351442053082457147735344i"
3,-3,0,0.35,"0.077200106578202384772679464562124795508490396914133049405706028372142 + 0.00684287843388296737572541153068322833825906330425439164824396531915i"
3,-3,0,0.4,"0.069843427486407618084540454980256720608578810382809938864163259448537 + 0.006742207397046794791620144389381617391777029471770878367331063643223i"
3,-3,0,0.45,"0.062843479331679952872693007667627949252696713854271980375360940154769 + 0.006650279728218918554047792820754890034091354715757050499142926971742i"
3,-3,0,0.5,"0.05617762822243266823944866477136720760387496703449441428727678537057 + 0.006562782331551080131143468374585688016333187388984995852486648356639i"
3,-3,0,0.55,"0.049823851874112828852198691691829885093497339001031788143955664795718 + 0.006474921370993130878348187990848927703708788230730428056982309214141i"
3,-3,0,0.6,"0.043759872425793638699026691676176410662834966157239163489045771920845 + 0.006381296952142488127308455965409157524554350422012772573920796813268i"
3,-3,0,0.65,"0.037961732665398698757258840142582810883145757212613076783967711140822 + 0.006275606660954628145877148441528048251699144497718272157921832915097i"
3,-3,0,0.7,"0.032401319004468103171307703085698724233045933179302929928804363720316 + 0.006150009322484250887088642448950292596391327733236288290491285781357i"
3,-3,0,0.75,"0.027041742084129681070286733409728907335758529747535917493462665225972 + 0.005993762636150208431903930017456133272226844910096015155983435649812i"
3,-3,0,0.8,"0.021827913415369956376170729704804978506468588855425207092292438249508 + 0.005790161406081064676273965060078686837078005897005909386860086826545i"
3,-3,0,0.85,"0.016664756866322562653983691005886362860194745921771236294772297960668 + 0.005508925466127796225855759653487696301579711568079989795134157977681i"
3,-3,0,0.9,"0.011356178069953650454170631230200408376075405167215521665103632993122 + 0.005083474950875210910271383790182142136333127989950328046657066914234i"
3,-3,0,0.91,"0.010242610334636509165687818855162877337370437375843745507882050835058 + 0.0049687394778863349752795914053624477072099729573915256018928213209i"
3,-3,0,0.92,"0.009098204003671142281495271897968311758219067171968020261945281574795 + 0.004839032910856352901763995246073963812376558799011356702939501213101i"
3,-3,0,0.93,"0.007913321509298092293440518393181589967480197869372946902467442976752 + 0.00469060307298152091047977714793314226472182857547318280813894555375i"
3,-3,0,0.94,"0.006674639439584669289484943839939464711045837282949713489084977600536 + 0.004518136384529152051850309578067882449114469253007182021961555807909i"
3,-3,0,0.95,"0.005362891861808496953699746510182757852618192769075970412411259316948 + 0.004313741457144389498955022237461897399005469313618661527164839135996i"
3,-3,0,0.96,"0.003948456371846080151306110599834758004680180798504297240413251330595 + 0.004064915920321183356096721457575875795112864841216269009391735518465i"
3,-3,0,0.97,"0.00238153501798668997728819281051287728921981525223244844107781742128 + 0.003749912765334167308492817118457318941374088974662037429318402066756i"
3,-3,0,0.98,"0.000565528213777971896832143644453821703439974833347746815483937116249 + 0.003324840448834561013121891429073262264961036208631061002361950613844i"
3,-3,0,0.99,"-0.00174656173014204899854349148978566694452951982920049286559443108039 + 0.00267197628236347055493347414664337505306652357701279430452648654989i"
3,-2,0,0.05,"0.133855844587054858074741378659648292868114972538786084582609729327289 + 0.007903033362904692625411441478241128664680657432561740416897966775564i"
3,-2,0,0.1,"0.127239095158188268484491864085421994088519629947814844902278277518782 + 0.00781270643037276388833970104868129604123437856715262797794563880329i"
3,-2,0,0.15,"0.121009632332786464751545519612829960774993811771638388792912922700629 + 0.007773512675242802295649062063584712084200922795325855532968892688296i"
3,-2,0,0.2,"0.115128359278442797424067748688996818781788830834495706096150145537284 + 0.007786662873567274577045805163965811741557620117799683778570625112955i"
3,-2,0,0.25,"0.109557438308554502516113832002186707908216547198473868784399532019362 + 0.007852577740773644368573102352694884112500939914554860242521919197612i"
3,-2,0,0.3,"0.104259570818719156050262379180361768073949008629890199655237311369894 + 0.007970896066319647271873311483378145545654546820230238815675777452998i"
3,-2,0,0.35,"0.099197177458389397409520550892572633202664143779016782153765361778542 + 0.008140391357596719052846874105382664260032632005582922791718130344017i"
3,-2,0,0.4,"0.094331427070749484347979740132692511859927526481019815788623186059945 + 0.008358787266513234223071310374464211719525240994881008698034572993715i"
3,-2,0,0.45,"0.089621032062520132795597475305267624863022039389138592703395956706528 + 0.008622447627735991950795890518121898247340853066069164880944453571998i"
3,-2,0,0.5,"0.085020677382015580049709873012135630776661001704151642563404115695131 + 0.008925896442886978439238804657139922408959713828329010241471448466845i"
3,-2,0,0.55,"0.080478861211148015123423263554809099981105227261994053352928271650132 + 0.009261089933089218313937255919597991524721962583689512417456152298535i"
3,-2,0,0.6,"0.075934758242785281854112745094258505823687238284372153900682480321144 + 0.009616303246739087664511470274627099054031961298858903599237572067354i"
3,-2,0,0.65,"0.07131338185863012992550794282407332341734425799902624269325885005274 + 0.009974377819882286168707495913961510755171602145143020911802938477472i"
3,-2,0,0.7,"0.066517601273353503519716334003188881834384822111133995683296651626714 + 0.010309825482233917266955103727708140006521236295716102457992247835583i"
3,-2,0,0.75,"0.061413871994568595757742554317570357638770160774611974663933618243664 + 0.010583691813900954951595812916632245830167585071343467890091326505852i"
3,-2,0,0.8,"0.055804035966795075941968056112510922075591623055159204706387580465556 + 0.010733481739913497920052559917800572085745831608279043092400606054323i"
3,-2,0,0.85,"0.049361509518645027648099207356505708137685642737875669899362912061521 + 0.010650353428386423134872531080983396960586236792783888789938788550626i"
3,-2,0,0.9,"0.041454407214105797259191087845583338181701623358707831936813446116213 + 0.010114999349626866188284946156273355282774389840756778891890024165239i"
3,-2,0,0.91,"0.03959103423188700538866122327868830315011281863925695916305778494473 + 0.00991582044651865603001160949481842130199185062511531193833030598053i"
3,-2,0,0.92,"0.03759278215508998746560518149702213792023702554001921511692551553552 + 0.00967106518571993029802313850993990745733647206667585197079322297976i"
3,-2,0,0.93,"0.03543084577478996675134116942621822212713055940222545082897829481732 + 0.00937008050765414103399549558315440285142949966531548696973578439176i"
3,-2,0,0.94,"0.03306548034462284673709542286933669357780037206376250207400760112446 + 0.00899799853615085856724900325679096009680792726748588244651674830042i"
3,-2,0,0.95,"0.03043917141579262901666806240679534423231284979459996626307856400475 + 0.0085330241023030117875102432701796201795080026439087451740240512993i"
3,-2,0,0.96,"0.02746314437454763957051236568017819959772661723854470905720971969145 + 0.0079410179872863084620625862446137903946023179975587629254189549487i"
3,-2,0,0.97,"0.02398703478107392568352016760234014846108923289811974526114771502032 + 0.00716317639146038457382493175830926382971541258453544579274751903637i"
3,-2,0,0.98,"0.01971572036782456892014453673795962177158339743689043687415622430345 + 0.0060818247117788798273262448708309304896531425510200808302097685131i"
3,-2,0,0.99,"0.0138820555880750571830647648104658840176486430642326132440789529034 + 0.0043839579130170634043308316453621147505862287592003265933268667288i"
3,-1,0,0.05,"0.137457670907531994929233707586097629387308289535540716123538450342965 + 0.007992706752397965283686500854248180640167674806317451116537367528508i"
3,-1,0,0.1,"0.134382522743791507061994848532884126662342682669766974168112568957726 + 0.008008274050586060298768535990114833626779224075485188141569111777822i"
3,-1,0,0.15,"0.131646926219079586501461344842633658861668986523488182657171529483282 + 0.008092085482072504598801728839590966489632549163455977756680580830812i"
3,-1,0,0.2,"0.129221701738011723519920896558298263029610549303989039834306819321883 + 0.008247706860409229013855516847847912719157671417880120091325618030071i"
3,-1,0,0.25,"0.1270761408316969660010335336335223924723578532200531856899114362769 + 0.008479245123078566182924222841585070474378500029123819394621841893668i"
3,-1,0,0.3,"0.125176874940391767173448545360009993525205334784128866663753882871759 + 0.008791266760808685974285132395885569062634379762344794638334707427474i"
3,-1,0,0.35,"0.123486379141187166419466052571277505278394175987680789830912888530632 + 0.009188637961393238233090320637648980028352911588464882324214124106428i"
3,-1,0,0.4,"0.12196095472898032885910720455472703052878891072746776693404832827788 + 0.009676236668474603323098632673680743675695918623817023831501484965537i"
3,-1,0,0.45,"0.120547946623540223589573655892311612727339645604057311295487678824568 + 0.010258451102724616801465327465186748692883438129972185463993406296181i"
3,-1,0,0.5,"0.119181807266848453428022142328253682238071515365873191410035317403996 + 0.01093831710701482462693684385024850286688460844089328974099656829427i"
3,-1,0,0.55,"0.117778370129127313637569429017518465872779838707291028769340895130458 + 0.01171603394598680364384487067254445895371615069547061931832044265308i"
3,-1,0,0.6,"0.116226245235295145908678100572307271445507721125944163473340793510295 + 0.01258638531118262695299511539986895161727021321034440993131981495371i"
3,-1,0,0.65,"0.114373380784353954579758511170867947566568503885412799016306983873703 + 0.013534170163625903180998143101584966123822452439971633232336765634165i"
3,-1,0,0.7,"0.112005031989309054452473302985046526616798695245961026470941408413023 + 0.014525857419853277971612180863881240512492630623246737633849465834607i"
3,-1,0,0.75,"0.108805260622214131574782413198884870633336344429860496861392652182451 + 0.015493638361434168239811217375903827439096123537394345560087886381527i"
3,-1,0,0.8,"0.104283435319620368304019380657866775886570354793058202804065184505324 + 0.016302817654926912380131124111335615242693232596565943199789965604438i"
3,-1,0,0.85,"0.097614532690507465588161497297819234516225728160568225840183766309079 + 0.016677691598811900314389579446353790238464076675236341214028283123451i"
3,-1,0,0.9,"0.08721349796674492832687466316027145848290187749823607829865645504813 + 0.01599994619526162911927610673096944936278380439930030537112479741993i"
3,-1,0,0.91,"0.08442406085617651132206822470813502957504993134683792672624073651174 + 0.01562709532336155817254865937188543880920929722801239052913270673653i"
3,-1,0,0.92,"0.0812994563267222813920991851605671825189811716450649031811576269943 + 0.01513128217196356464085194903866033511237737162838008933829516307557i"
3,-1,0,0.93,"0.07777109735184931289153649431438439071309611076980123167296893775766 + 0.01448135224435930160326876611926741599780626669261520425493804384636i"
3,-1,0,0.94,"0.07374510672733958990830603621097084828935250214720776280806850102672 + 0.01363424362524543963281454210897570811671541734659924118304979969985i"
3,-1,0,0.95,"0.0690866792433589747157264729331524420910185646430904752853215232094 + 0.012527617576724936548932256673570321176094970318928752256567761952i"
3,-1,0,0.96,"0.06358922919503647006164351990809931829457383697081481606779642495944 + 0.01106530671204690448415724032925901731993231942524758373390177749712i"
3,-1,0,0.97,"0.0569050924621203622020305981369317309928295338463646578408039144955 + 0.00908458272534744754122870285927226298801180423606388570686353945864i"
3,-1,0,0.98,"0.0483556705024555266316716648653280036119670991072054758742433093058 + 0.0062662944073652387660256339025709827233297272719460108294084713165i"
3,-1,0,0.99,"0.03618510298828632553880346446257897312415748099158636063122238114 + 0.001780639774209857513939108618555997962348779056160668776837439155i"
3,0,0,0.05,"0.14108661262082184701510996981580857617470928725381388019751845653202 + 0.008076646112148226425119594681704097695891378311919698741638467535342i"
3,0,0,0.1,"0.14164325922663101305807376591697371170206495792488694332108340788069 + 0.008180108435304338945688028403680226353914887909518857846651377639796i"
3,0,0,0.15,"0.142569112887767850995714748078862929672034986864280288016500127005401 + 0.008354873963571315550431367149395778834976570255954722569774272784185i"
3,0,0,0.2,"0.143860884071798144722153301821249477383182475797937180850259864825163 + 0.008604465272205634721300086284604772511567974172857623136481030954255i"
3,0,0,0.25,"0.145512991921593319759322673059066589967531656551189983363611472302257 + 0.00893386467141881728189205811589164539127761809764703725503654241726i"
3,0,0,0.3,"0.147516414493741682284206813971614912602118680728021175842618141443357 + 0.009349538795117270038213538043722236955645504727825342849395579454746i"
3,0,0,0.35,"0.149856920085341090047928009804167680023145814037406293432872718947598 + 0.009859420896632701162132277914958082507974870461333372870414091364636i"
3,0,0,0.4,"0.152512375396880495746364227656937188266177215739554215097452017843459 + 0.01047278721854224536213304571556292412893038181830987372986861771309i"
3,0,0,0.45,"0.155448628455104847798935108650352478342115995823637301497019891200108 + 0.011199905533137636708184326511828545288888487666415503757158515901694i"
3,0,0,0.5,"0.158613122130423284766717716128298689068661935973299260326616585988529 + 0.012051219223137066295346973227573542257206243188829302164000413512934i"
3,0,0,0.55,"0.161924778061423979030208021234443304779454117431839949138032009127517 + 0.013035597628668167119692034029432456733671466134822929954332112214162i"
3,0,0,0.6,"0.165257531240063025455633179736073783150213972239722771607627452720862 + 0.014156693915616381499404717490676820080419340487635781388931624222222i"
3,0,0,0.65,"0.168412596977755198252678753105420545607234936955751361792805236256962 + 0.015405373358621274681471082511857072059636344309790175762963203047076i"
3,0,0,0.7,"0.17106969913728412038944156140382382088558140935917489842771445695316 + 0.01674365790828750560864501135893431656082198564187746294286815907982i"
3,0,0,0.75,"0.17269638910052681382211188183880590478149748053143364374055704860923 + 0.01806930913608082632813072357810648838548219139256211191541037495589i"
3,0,0,0.8,"0.17236634375290347310301086765324015221758682270208951180060795554679 + 0.0191326683690000084353103222514640861399013575100542948733926136618i"
3,0,0,0.85,"0.16835394076561154852426213667187124698086795748686318194284748286391 + 0.01932194264951942256328878270981751032916323270320363490379525722437i"
3,0,0,0.9,"0.157059330837588771553338843858558408302037646225138220664373873048 + 0.01701735081432405334998496493586745668680429367728862058737459706892i"
3,0,0,0.91,"0.15330948369771929856787365576737438201697089053933450140386581429555 + 0.0159350903720863634907223985642965825413830043953312991899543945846i"
3,0,0,0.92,"0.14882683996212407849067007630181298986763717512902311159790133533401 + 0.01451081003213369724749594269749270053874362574015034377622844709806i"
3,0,0,0.93,"0.14344799182979894267767040473796980623791863084630588314070263891673 + 0.01264604577865128504101169884685833871336594408134749030612242974422i"
3,0,0,0.94,"0.1369505209103549857780715202485378207564832489470373259710110821362 + 0.01020359069864145012525472104558229145355677718456092842381643262568i"
3,0,0,0.95,"0.12901759112071702763622130126384892846909086076998146184179271363048 + 0.00698441412095168051209233703917315460120168270313691228565220222795i"
3,0,0,0.96,"0.11916855219776041056698895455315626587022285999556825156278022893508 + 0.00268304661156423645708763340456118958162690594172856559778854424602i"
3,0,0,0.97,"0.1066039325715571510716020357434586587711453776551974114625604920187 - 0.0032105787912082577872366730543770091323105338490407679226657223138i"
3,0,0,0.98,"0.0897828088269711360142688498425871874472996679434117772965388098483 - 0.0116746366627485054944552035695085495043573026762034918641772453599i"
3,0,0,0.99,"0.064769086342775269463932997088568594879983384333731929551594115091 - 0.025170737881357360836281697725397960529758622627731209023784712364i"
3,1,0,0.05,"0.144740685134590599943362876501523719582873680347006124927008374930167 + 0.008154901656928712348246118238419450257744687354585895994074582797112i"
3,1,0,0.1,"0.149006061033886311849722148161294761891184312123280022716700590361612 + 0.00832835060625607162841434950786246992446248901059244381798687706152i"
3,1,0,0.15,"0.153726804338413020557195075294458269456120628077642701867652255386003 + 0.008561311713427921706874790764642104098653749856595516538083623640116i"
3,1,0,0.2,"0.158933604248558300044746996277189786756045733132459472225145056467367 + 0.008852699626795144865272752125648481130358430369541216123434083688497i"
3,1,0,0.25,"0.164657876743579316705664232132230234726238804959198004574779362515758 + 0.009201560630765005405698114349994169677846224800107363739440058435784i"
3,1,0,0.3,"0.170931171201445244816951954881693578227089237076539564766540163977599 + 0.009606718413730632559990283234460353117627949873706878611747529363875i"
3,1,0,0.35,"0.177783905013383700795957830973467392053564986037640341480112176414005 + 0.010066166270589284533663216636300839523483276134903976598191619038457i"
3,1,0,0.4,"0.185242983945598414523924718889587473928866766558599885286463236627582 + 0.010576009510817987410391970740163785931760890970867441274465839360276i"
3,1,0,0.45,"0.193327523336199315677980557060854455572205945612000613078664340493357 + 0.011128593695318739542716524031388726953322180876425340673943999272851i"
3,1,0,0.5,"0.202041246879623814675862825957436400569207483290135636686002661462346 + 0.011709121374881846703941395487791645026905185026673352987114439260564i"
3,1,0,0.55,"0.21135890347393567220668167154186110256425395476547630003817035442779 + 0.01228937219976716705273517838958233209275263842368770831363011644462i"
3,1,0,0.6,"0.22120153950775074680746303117194853601952990965913122980451831902253 + 0.01281564829862156391097607274706497398038447903347976198268315757514i"
3,1,0,0.65,"0.23139012344335521045184355813445419040346061339266313204651354275389 + 0.01318462897159537776439540843220023469248972493954134185725312542483i"
3,1,0,0.7,"0.24155488342457336070779405596131045469562513424973087413357253823622 + 0.01319231381319112530712744587397784699017035498576663873023965879951i"
3,1,0,0.75,"0.2509479135841995816218957884724767520458492758919341665482089613715 + 0.01241823540702662049895049063210821846026202625778798979459124528892i"
3,1,0,0.8,"0.25802584993825529166785867085966920750873972587123257489962606456025 + 0.00993746026360223534199336540527689142995171560467178065999045813547i"
3,1,0,0.85,"0.25942032506659609997490803528287737999816157420815832265553168528725 + 0.00350756465948113348756836462323366755471364958821054760460572278128i"
3,1,0,0.9,"0.246989590780523117155559768444971269754252173643834624982260855146 - 0.0131913450358724046240900575089042426049594273704837265204776676567i"
3,1,0,0.91,"0.241320849620602881847890829100407949386878187614044366716389689341 - 0.0191185626029879413919087936538490308995278127606499196084194655837i"
3,1,0,0.92,"0.23398420950097117757823593670621286578949578062204493053363225550327 - 0.02651443860728463956701786211975613087417238005566863615621165949292i"
3,1,0,0.93,"0.22455558550184931653048866491502083143043743495084130203371365540615 - 0.03584200177627339069228483145437946915496215489205519286341322002864i"
3,1,0,0.94,"0.212462428798731390636719155529911914319835087707676175693945630509 - 0.0477606805753984068841576917434119455536451494048065986627838168578i"
3,1,0,0.95,"0.1969034922000335533219426052031318353603465262723151901505325511619 - 0.0632406945883591059251567415755145990401061535974368282071381702571i"
3,1,0,0.96,"0.176695026681729804448043913352865673322658152500868835958578283692 - 0.0837733297641188142486726877604230020106059473309916516272767039207i"
3,1,0,0.97,"0.149926349626528769583215183568467883568433956674154718206713959609 - 0.1118041451125726433333428009010562760974651084366917026979449250601i"
3,1,0,0.98,"0.1129921476624366686048140882898614047536558182444328877937992950656 - 0.1518158982751770747890456500051548575360561152825634218649941805973i"
3,1,0,0.99,"0.056638182280696688494459557606986640930282312217832377815998973657 - 0.214250142938290468882810575344623351619293931028422516108951966374i"
3,2,0,0.05,"0.148417732493602750287287491302761719874951128996295884425078593077543 + 0.008227572076211625434458250391777536277756669589179248601320156502497i"
3,2,0,0.1,"0.156452923726081115354403664296247890916953946966428806467290281002961 + 0.008453918323088734333992433697252480500093043444103188576316142068697i"
3,2,0,0.15,"0.165056471876516063601041020973445499533165337239734435245947576095921 + 0.008714773806845658987253406669672493453665433862319718026750446950238i"
3,2,0,0.2,"0.174282123288645837802421443919370318063762716655666750378423492867031 + 0.009000666542292001991532292410142160477383280707346365364236327211526i"
3,2,0,0.25,"0.184187319846481281935690052082230448212538439513636232307707443814443 + 0.009298069164986234030701152610727445829504893197185469144190086267836i"
3,2,0,0.3,"0.19483259312777127787980662082837250994117836462335385411539053398546 + 0.009587510288255054809857871219572451765203730221838756780921402147191i"
3,2,0,0.35,"0.206279915836724303737699595755800313732913755841405904035945236471915 + 0.009840646491999052053914048202594457702157061347670114113111137976992i"
3,2,0,0.4,"0.21858912627371369957745966944236993214201735914275439693346681945327 + 0.010015620074415356164568383404022434353224076280187478195802374627602i"
3,2,0,0.45,"0.231810754096832569055483850963922625704355549289708195040755030850144 + 0.010049493474918276824180058119269601898802042491084735579056175376063i"
3,2,0,0.5,"0.24597199916311437890144996550314718954345211079098789519611077005596 + 0.00984550627634518684104004018041376840726340899828196859346730807986i"
3,2,0,0.55,"0.26104932342538762176796547086376312066030376709930526105331262070743 + 0.00925075148051104687239352214707421597224524216594622643007624776577i"
3,2,0,0.6,"0.2769138847538088642744086462942589231229840389987199910174353108585 + 0.00801517961339855956812878787406790205397550956544464259416103577528i"
3,2,0,0.65,"0.29321914609517334914297207854872616092276409872524020026051089871789 + 0.00571186731113294741424902312877522410491799540529734645140374327803i"
3,2,0,0.7,"0.30915738758437388661771823540444823774879270790188801353247995817002 + 0.00157050317026356014617732084611660153988028008674324903863578257511i"
3,2,0,0.75,"0.32289352605256932001365495274244834129101951248712830798410159778264 - 0.00590347062414541487797538242458268798029864993401223098507725289274i"
3,2,0,0.8,"0.33011191754779117076608954589700466442817539122696807606632879135982 - 0.01991173783886833115236978208266127230061578233115678196830675844029i"
3,2,0,0.85,"0.31971648671470227412669984366950276339747783365737418602878007816566 - 0.04836886722745739807263457675499172578401889609161666607263810140418i"
3,2,0,0.9,"0.2579814904667698081359186492616788049613628482749025260861263464121 - 0.1158492012856207439836037048803685756032329721064122723761897038131i"
3,2,0,0.91,"0.2316776692283269164112862009581970911134580976546238796528687709802 - 0.14002921006497238440222263175717554332606642892054621766008880183i"
3,2,0,0.92,"0.1969505218107231792236709211712358847982631162775643580692661503911 - 0.1708819662819452404010491023725416908449726621740803506684611580422i"
3,2,0,0.93,"0.1506908515254005657936281743016988614825844843851297907238570639284 - 0.2111673430502938513320857880449009023536432406696194267551891935156i"
3,2,0,0.94,"0.0881981487446434447267019856517987909379961841538645128150109553659 - 0.2653246409803409542516607861674234312927712935297737578957064000237i"
3,2,0,0.95,"0.0020468964075392607903823662568493624597653565435871110217362849841 - 0.3409524345234802221675423983043776974126584918970508000401167874876i"
3,2,0,0.96,"-0.1201531361218310040994461611074472769201501821699524608310242918098 - 0.452179893958905813184545813801647205239358571395974497117756653453i"
3,2,0,0.97,"-0.300518194742182660677499628239835880616725718085864627147010765582 - 0.6285212501511147815488485809481815398424224231263362602833789321293i"
3,2,0,0.98,"-0.581422385329793693497212707470403040871644991250772550934111225825 - 0.94353264180310185771011194046040914680993139059672227351122176467i"
3,2,0,0.99,"-1.03747139413546140964020513789173632670456876673708240233481931154 - 1.64466302702673406278973070216347494396390903896700882113847113141i"
3,3,0,0.05,"0.152115418070644578218743578710049410676434967768775379390838206916386 + 0.008294809324205849080113356481281071266555175459495186117606609575015i"
3,3,0,0.1,"0.163962772874229403997731344194825387089516581445729560169886541985129 + 0.008558664600353790600707574326378019707435891538132152360571571241624i"
3,3,0,0.15,"0.176477994182592551069916511758582871656926770364476020643105772459191 + 0.008823829900057858597380033154122917589792575001157584700727426729931i"
3,3,0,0.2,"0.189692399882117862794651940000460722543706029291232996950432142786267 + 0.009074653154003883554086415999704131067356210584639084989944891847055i"
3,3,0,0.25,"0.203629371532694245030399226671817464654317482630142106771048258431637 + 0.009287578159924560137640919845329990285120451149094554431358319043154i"
3,3,0,0.3,"0.218297385306099642967797246635684916805501475732013333606578692921268 + 0.00942757469278084719299379579764995574648819501584020057323419691402i"
3,3,0,0.35,"0.233678401555523185755887217126018238904538384879680166622473394301974 + 0.009442678058988175805657738247949964215844973713479776356396451502058i"
3,3,0,0.4,"0.249708264752842357885380841511719443748567918907490450195448341661861 + 0.009255448007493079827675764812347089125166416778633469069983403697672i"
3,3,0,0.45,"0.2662429707003481927938903585465595861039159567902682570534793113894 + 0.00874925205770331645672124650796350431877822787124028490260914109711i"
